,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time,risk_level
13401,0.1666666666666669,0.5116279069767442,0.5388624518468162,0.6376146788990826,0.356475300400534,0.4838709677419355,0.7600401606425703,0.7741935483870966,0.4333333333333333,0.0,0.3333333333333333,0.1299212598425196,0.25,0.0588235294117647,4
13402,0.1666666666666669,0.5193798449612403,0.5454339451620213,0.6681957186544343,0.308411214953271,0.4838709677419355,0.8744979919678714,0.7741935483870966,0.4333333333333333,0.0,0.3333333333333333,0.1377952755905512,0.25,0.0588235294117647,4
13403,0.1666666666666669,0.5116279069767442,0.5313845456605484,0.555045871559633,0.0787716955941255,0.4838709677419355,0.2128514056224899,0.7903225806451614,0.4333333333333333,0.0,0.3333333333333333,0.1377952755905512,0.25,0.0588235294117647,4
13409,0.1666666666666669,0.4883720930232558,0.6800362565148426,0.7293577981651377,0.7222963951935915,0.5161290322580645,0.9056224899598394,0.8064516129032259,0.4333333333333333,0.0,0.3333333333333333,0.1062992125984252,0.75,0.0588235294117647,4
13410,0.1666666666666669,0.5193798449612403,0.7210514389304328,0.7492354740061162,0.7489986648865152,0.5161290322580645,0.928714859437751,0.8064516129032259,0.4333333333333333,0.0,0.3333333333333333,0.1023622047244094,0.75,0.0588235294117647,4
13411,0.1666666666666669,0.5348837209302325,0.7593473827328349,0.7691131498470949,0.7596795727636849,0.5161290322580645,0.964859437751004,0.8064516129032259,0.4333333333333333,0.0,0.3333333333333333,0.1062992125984252,0.75,0.0588235294117647,4
13412,0.1666666666666669,0.5658914728682171,0.7817811012916384,0.7706422018348624,0.8224299065420559,0.5161290322580645,0.9728915662650603,0.8064516129032259,0.4333333333333333,0.0,0.3333333333333333,0.1181102362204724,0.5,0.0588235294117647,4
13413,0.1666666666666669,0.5658914728682171,0.8132789485610696,0.7507645259938839,0.0987983978638184,0.5161290322580645,0.8895582329317269,0.8064516129032259,0.4333333333333333,0.0,0.3333333333333333,0.1141732283464566,1.0,0.0588235294117647,4
13415,0.1666666666666669,0.6124031007751938,0.642193519147972,0.7003058103975536,0.9893190921228304,0.5161290322580645,0.9216867469879516,0.7903225806451614,0.4333333333333333,0.0,0.3333333333333333,0.1181102362204724,1.0,0.0588235294117647,3
13418,0.1666666666666669,0.6356589147286822,0.671651937457512,0.7140672782874619,0.7690253671562082,0.5161290322580645,0.9096385542168676,0.7419354838709676,0.4333333333333333,0.0,0.3333333333333333,0.1338582677165354,0.5,0.0588235294117647,4
13419,0.1666666666666669,0.6356589147286822,0.6721051438930433,0.6941896024464832,0.130841121495327,0.5161290322580645,0.4769076305220883,0.7419354838709676,0.4333333333333333,0.0,0.3333333333333333,0.1338582677165354,0.5,0.0588235294117647,4
13420,0.1666666666666669,0.627906976744186,0.6639474280534784,0.6116207951070337,0.0841121495327102,0.5161290322580645,0.2399598393574297,0.7741935483870966,0.4333333333333333,0.0,0.3333333333333333,0.1299212598425196,0.5,0.0588235294117647,4
13421,0.1666666666666669,0.6124031007751938,0.6471787899388172,0.5902140672782875,0.1148197596795727,0.5161290322580645,0.1927710843373493,0.7741935483870966,0.4333333333333333,0.0,0.3333333333333333,0.1417322834645669,0.5,0.0588235294117647,4
13422,0.1666666666666669,0.6124031007751938,0.6385678676637209,0.6024464831804281,0.1415220293724966,0.5161290322580645,0.6887550200803212,0.7741935483870966,0.4333333333333333,0.0,0.3333333333333333,0.1417322834645669,0.5,0.0588235294117647,4
13423,0.1666666666666669,0.5891472868217054,0.6301835486063903,0.6024464831804281,0.1361815754339119,0.5161290322580645,0.4136546184738956,0.7903225806451614,0.4333333333333333,0.0,0.3333333333333333,0.1496062992125984,0.5,0.0588235294117647,4
13424,0.1666666666666669,0.5813953488372093,0.613414910491729,0.6024464831804281,0.6488651535380507,0.5161290322580645,0.8624497991967872,0.7903225806451614,0.4333333333333333,0.0,0.3333333333333333,0.1496062992125984,0.5,0.1176470588235294,4
13425,0.1666666666666669,0.5891472868217054,0.6172671651937458,0.6330275229357799,0.664886515353805,0.5161290322580645,0.8975903614457832,0.7903225806451614,0.4333333333333333,0.0,0.3333333333333333,0.1456692913385826,0.5,0.1176470588235294,4
13426,0.1666666666666669,0.5891472868217054,0.6188533877181056,0.672782874617737,0.6702269692923897,0.5161290322580645,0.8975903614457832,0.7741935483870966,0.4333333333333333,0.0,0.3333333333333333,0.1417322834645669,0.5,0.1176470588235294,4
13427,0.1666666666666669,0.5891472868217054,0.619306594153637,0.672782874617737,0.6702269692923897,0.5161290322580645,0.8112449799196787,0.7741935483870966,0.4333333333333333,0.0,0.3333333333333333,0.1417322834645669,0.5,0.1176470588235294,4
13428,0.1666666666666669,0.5813953488372093,0.6125084976206663,0.5948012232415902,0.0787716955941255,0.5161290322580645,0.2008032128514056,0.7741935483870966,0.4333333333333333,0.0,0.3333333333333333,0.1811023622047244,0.5,0.1176470588235294,4
13429,0.1666666666666669,0.5426356589147286,0.572173124858373,0.5168195718654435,0.1935914552736982,0.5161290322580645,0.6144578313253012,0.7741935483870966,0.4333333333333333,0.0,0.3333333333333333,0.2244094488188976,1.0,0.2352941176470588,4
13430,0.1666666666666669,0.5271317829457365,0.5569907092680716,0.5565749235474007,0.0987983978638184,0.5161290322580645,0.8704819277108434,0.7419354838709676,0.4333333333333333,0.0,0.3333333333333333,0.2834645669291338,1.0,0.2352941176470588,4
13431,0.1666666666666669,0.5116279069767442,0.5454339451620213,0.5519877675840978,0.0987983978638184,0.5161290322580645,0.2560240963855422,0.7419354838709676,0.4333333333333333,0.0,0.3333333333333333,0.2834645669291338,1.0,0.2352941176470588,4
13432,0.1666666666666669,0.4883720930232558,0.5239066394742805,0.5749235474006117,0.3457943925233644,0.5161290322580645,0.7279116465863453,0.7741935483870966,0.4333333333333333,0.0,0.3333333333333333,0.2834645669291338,0.5,0.2941176470588235,4
13433,0.1666666666666669,0.4806201550387596,0.5128030818037617,0.6024464831804281,0.1522029372496662,0.5161290322580645,0.3463855421686747,0.7741935483870966,0.4333333333333333,0.0,0.3333333333333333,0.2874015748031496,0.5,0.2941176470588235,4
13434,0.1666666666666669,0.4806201550387596,0.5128030818037617,0.6269113149847095,0.5700934579439252,0.5161290322580645,0.92570281124498,0.7741935483870966,0.4333333333333333,0.0,0.3333333333333333,0.2992125984251969,0.5,0.2941176470588235,4
13435,0.1666666666666669,0.4883720930232558,0.5186947654656696,0.6666666666666667,0.5700934579439252,0.5161290322580645,0.9216867469879516,0.7419354838709676,0.4333333333333333,0.0,0.3333333333333333,0.2913385826771653,0.5,0.2941176470588235,4
13436,0.1666666666666669,0.4883720930232558,0.519827781554498,0.6666666666666667,0.3871829105473965,0.5161290322580645,0.8032128514056225,0.7419354838709676,0.4333333333333333,0.0,0.3333333333333333,0.2795275590551181,0.5,0.2941176470588235,4
13437,0.1666666666666669,0.4806201550387596,0.5128030818037617,0.6131498470948012,0.0680907877169559,0.5161290322580645,0.3152610441767068,0.7419354838709676,0.4333333333333333,0.0,0.3333333333333333,0.2716535433070866,0.5,0.2941176470588235,4
13438,0.1666666666666669,0.4496124031007752,0.489689553591661,0.5688073394495413,0.0734312416555407,0.5161290322580645,0.2088353413654618,0.7258064516129031,0.4333333333333333,0.0,0.3333333333333333,0.3188976377952756,0.5,0.2941176470588235,4
13439,0.1666666666666669,0.4496124031007752,0.4776795830500793,0.5688073394495413,0.5500667556742322,0.5161290322580645,0.9176706827309238,0.7258064516129031,0.4333333333333333,0.0,0.3333333333333333,0.3188976377952756,0.5,0.2941176470588235,4
13440,0.1666666666666669,0.4651162790697674,0.4853840924541128,0.6743119266055047,0.5500667556742322,0.5161290322580645,0.9216867469879516,0.7258064516129031,0.4333333333333333,0.0,0.3333333333333333,0.3110236220472441,1.0,0.3529411764705882,4
13448,0.1666666666666669,0.4728682170542636,0.5001133016088829,0.6926605504587157,0.5500667556742322,0.5161290322580645,0.928714859437751,0.6774193548387096,0.4333333333333333,0.0,0.3333333333333333,0.2992125984251969,0.5,0.3529411764705882,3
13453,0.1666666666666669,0.5581395348837209,0.5864491275776116,0.743119266055046,0.638184245660881,0.5161290322580645,0.8975903614457832,0.7096774193548386,0.4333333333333333,0.0,0.3333333333333333,0.2716535433070866,0.5,0.3529411764705882,3
13456,0.1666666666666669,0.6511627906976745,0.6823022886924994,0.7706422018348624,0.7169559412550066,0.5161290322580645,0.9056224899598394,0.7096774193548386,0.4333333333333333,0.0,0.3333333333333333,0.1338582677165354,0.5,0.1176470588235294,4
13457,0.1666666666666669,0.6666666666666666,0.7602537956038976,0.7599388379204893,0.7276368491321761,0.5161290322580645,0.9136546184738956,0.6774193548387096,0.4333333333333333,0.0,0.3333333333333333,0.1338582677165354,0.5,0.1176470588235294,4
13459,0.1666666666666669,0.7054263565891473,0.5864491275776116,0.7339449541284404,0.6955941255006675,0.5161290322580645,0.8975903614457832,0.6774193548387096,0.4333333333333333,0.0,0.3333333333333333,0.1377952755905512,0.5,0.1176470588235294,4
13460,0.1666666666666669,0.7209302325581395,0.6066168139587582,0.7538226299694191,0.7276368491321761,0.5161290322580645,0.8975903614457832,0.7258064516129031,0.4333333333333333,0.0,0.3333333333333333,0.1377952755905512,0.5,0.1176470588235294,4
13461,0.1666666666666669,0.751937984496124,0.6272377067754362,0.7538226299694191,0.6809078771695594,0.5161290322580645,0.8975903614457832,0.7258064516129031,0.4333333333333333,0.0,0.3333333333333333,0.1299212598425196,0.5,0.0588235294117647,4
13462,0.1666666666666669,0.7596899224806202,0.6408338998413777,0.7339449541284404,0.1522029372496662,0.5161290322580645,0.4648594377510039,0.7258064516129031,0.4333333333333333,0.0,0.3333333333333333,0.1299212598425196,0.5,0.0588235294117647,4
13463,0.1666666666666669,0.7674418604651163,0.640607296623612,0.7293577981651377,0.109479305740988,0.5161290322580645,0.4769076305220883,0.7741935483870966,0.4333333333333333,0.0,0.3333333333333333,0.0826771653543307,0.5,0.0588235294117647,4
13464,0.1666666666666669,0.7596899224806202,0.6401540901880807,0.6529051987767585,0.240320427236315,0.5161290322580645,0.7128514056224899,0.7903225806451614,0.4333333333333333,0.0,0.3333333333333333,0.0866141732283464,0.5,0.0588235294117647,4
13465,0.1666666666666669,0.7596899224806202,0.6415137094946748,0.6330275229357799,0.240320427236315,0.5161290322580645,0.7600401606425703,0.7903225806451614,0.4333333333333333,0.0,0.3333333333333333,0.0748031496062992,0.5,0.1176470588235294,4
13466,0.1666666666666669,0.7674418604651163,0.6430999320190347,0.672782874617737,0.2096128170894526,0.5161290322580645,0.680722891566265,0.7903225806451614,0.4333333333333333,0.0,0.3333333333333333,0.0787401574803149,0.5,0.1176470588235294,4
13467,0.1666666666666669,0.7674418604651163,0.6451393609789259,0.672782874617737,0.2042723631508677,0.5161290322580645,0.5271084337349398,0.7903225806451614,0.4333333333333333,0.0,0.3333333333333333,0.0787401574803149,0.5,0.1176470588235294,4
13468,0.1666666666666669,0.7596899224806202,0.634035803308407,0.6131498470948012,0.1201602136181575,0.5161290322580645,0.2399598393574297,0.7903225806451614,0.4333333333333333,0.0,0.3333333333333333,0.0787401574803149,0.5,0.1176470588235294,4
13469,0.1666666666666669,0.751937984496124,0.6317697711307501,0.5932721712538227,0.2616822429906542,0.5161290322580645,0.7319277108433736,0.7741935483870966,0.4333333333333333,0.0,0.3333333333333333,0.0787401574803149,0.5,0.1176470588235294,4
13470,0.1666666666666669,0.7286821705426356,0.6188533877181056,0.607033639143731,0.465954606141522,0.5161290322580645,0.7871485943775101,0.7741935483870966,0.4333333333333333,0.0,0.3333333333333333,0.0787401574803149,0.5,0.1176470588235294,4
13471,0.1666666666666669,0.7286821705426356,0.6152277362338545,0.6207951070336392,0.7222963951935915,0.5161290322580645,0.8975903614457832,0.7741935483870966,0.4333333333333333,0.0,0.3333333333333333,0.0787401574803149,0.5,0.1176470588235294,4
13472,0.1666666666666669,0.7209302325581395,0.6095626557897122,0.6207951070336392,1.0,0.5161290322580645,0.9136546184738956,0.7741935483870966,0.4333333333333333,0.0,0.3333333333333333,0.0787401574803149,0.5,0.1176470588235294,4
13473,0.1666666666666669,0.7131782945736433,0.6023113528212101,0.6146788990825689,1.0,0.5161290322580645,0.9176706827309238,0.8064516129032259,0.4333333333333333,0.0,0.3333333333333333,0.0787401574803149,0.5,0.1176470588235294,4
13474,0.1666666666666669,0.7131782945736433,0.5982324949014276,0.6238532110091743,1.0,0.5161290322580645,0.9176706827309238,0.8064516129032259,0.4333333333333333,0.0,0.3333333333333333,0.0748031496062992,0.5,0.1176470588235294,4
13475,0.1666666666666669,0.7054263565891473,0.5937004305461138,0.6269113149847095,1.0,0.5161290322580645,0.9216867469879516,0.8064516129032259,0.4333333333333333,0.0,0.3333333333333333,0.0748031496062992,0.5,0.1176470588235294,4
13480,0.1666666666666669,0.6744186046511628,0.5687740765918876,0.6269113149847095,0.7329773030707609,0.5161290322580645,0.9016064257028112,0.9193548387096774,0.4333333333333333,0.0,0.3333333333333333,0.0354330708661417,1.0,0.0588235294117647,3
13481,0.1666666666666669,0.6744186046511628,0.5637888058010424,0.6116207951070337,0.7276368491321761,0.5161290322580645,0.9016064257028112,0.9193548387096774,0.4333333333333333,0.0,0.3333333333333333,0.0354330708661417,1.0,0.0588235294117647,3
13484,0.1666666666666669,0.6589147286821705,0.5490595966462724,0.6116207951070337,1.0,0.5161290322580645,0.9327309236947792,0.935483870967742,0.4333333333333333,0.0,0.3333333333333333,0.0314960629921259,1.0,0.0588235294117647,3
13485,0.1666666666666669,0.6511627906976745,0.542034896895536,0.6116207951070337,0.9212283044058744,0.5161290322580645,0.9136546184738956,0.935483870967742,0.4333333333333333,0.0,0.3333333333333333,0.0275590551181102,1.0,0.0588235294117647,3
13499,0.1666666666666669,0.6046511627906976,0.6326761840018128,0.6697247706422019,1.0,0.5161290322580645,0.9216867469879516,0.9193548387096774,0.4333333333333333,0.0,0.3333333333333333,0.0157480314960629,0.5,0.0588235294117647,3
13512,0.1666666666666669,0.6124031007751938,0.6449127577611602,0.6529051987767585,0.9479305740987982,0.5161290322580645,0.92570281124498,0.8225806451612904,0.4333333333333333,0.0,0.3333333333333333,0.0118110236220472,0.0,0.0,3
13517,0.1666666666666669,0.627906976744186,0.6607749830047587,0.6651376146788991,0.9158878504672898,0.5161290322580645,0.9216867469879516,0.7903225806451614,0.4333333333333333,0.0,0.3333333333333333,0.0196850393700787,0.0,0.0,3
13519,0.1666666666666669,0.627906976744186,0.6646272377067755,0.672782874617737,0.7797062750333779,0.5161290322580645,0.9056224899598394,0.8064516129032259,0.4333333333333333,0.0,0.3333333333333333,0.0157480314960629,0.0,0.0,3
13530,0.1666666666666669,0.6124031007751938,0.6485384092454113,0.636085626911315,0.7436582109479304,0.5161290322580645,0.9056224899598394,0.8064516129032259,0.4333333333333333,0.0,0.3333333333333333,0.0196850393700787,0.0,0.0,3
13532,0.1666666666666669,0.6046511627906976,0.6412871062769091,0.636085626911315,0.6955941255006675,0.5161290322580645,0.9016064257028112,0.8064516129032259,0.4333333333333333,0.0,0.3333333333333333,0.0196850393700787,0.0,0.0,3
13533,0.1666666666666669,0.5891472868217054,0.6333559936551099,0.6253822629969419,0.90520694259012,0.5161290322580645,0.8975903614457832,0.8225806451612904,0.4333333333333333,0.0,0.3333333333333333,0.0236220472440944,0.0,0.0,3
13534,0.1666666666666669,0.5891472868217054,0.631089961477453,0.6284403669724771,0.90520694259012,0.5161290322580645,0.9096385542168676,0.8225806451612904,0.4333333333333333,0.0,0.3333333333333333,0.0236220472440944,0.0,0.0,3
13536,0.1666666666666669,0.5891472868217054,0.6267845003399048,0.6391437308868502,1.0,0.5161290322580645,0.9176706827309238,0.8225806451612904,0.4333333333333333,0.0,0.3333333333333333,0.0236220472440944,0.0,0.0,3
13537,0.1666666666666669,0.5891472868217054,0.6247450713800136,0.6345565749235474,0.9946595460614152,0.5161290322580645,0.9136546184738956,0.8225806451612904,0.4333333333333333,0.0,0.3333333333333333,0.0196850393700787,0.5,0.0588235294117647,3
13538,0.1666666666666669,0.5891472868217054,0.6258780874688421,0.6529051987767585,1.0,0.5161290322580645,0.9176706827309238,0.8225806451612904,0.4333333333333333,0.0,0.3333333333333333,0.0236220472440944,0.5,0.0588235294117647,3
13539,0.1666666666666669,0.5891472868217054,0.6263312939043735,0.6529051987767585,1.0,0.5161290322580645,0.9176706827309238,0.8225806451612904,0.4333333333333333,0.0,0.3333333333333333,0.0354330708661417,0.5,0.0588235294117647,3
13541,0.1666666666666669,0.5891472868217054,0.628823929299796,0.6529051987767585,1.0,0.5161290322580645,0.9176706827309238,0.8225806451612904,0.4333333333333333,0.0,0.3333333333333333,0.0393700787401574,1.0,0.1176470588235294,3
13546,0.1666666666666669,0.5891472868217054,0.6261046906866078,0.6253822629969419,0.9425901201602136,0.5161290322580645,0.9136546184738956,0.8548387096774194,0.4333333333333333,0.0,0.3333333333333333,0.0354330708661417,1.0,0.1176470588235294,3
13548,0.1666666666666669,0.5891472868217054,0.621572626331294,0.6529051987767585,0.973297730307076,0.5161290322580645,0.9136546184738956,0.8709677419354839,0.4333333333333333,0.0,0.3333333333333333,0.0393700787401574,1.0,0.1176470588235294,3
13550,0.1666666666666669,0.5891472868217054,0.6236120552911851,0.6330275229357799,0.958611481975968,0.5161290322580645,0.9136546184738956,0.8548387096774194,0.4333333333333333,0.0,0.3333333333333333,0.0551181102362204,1.0,0.1176470588235294,3
13552,0.1666666666666669,0.6046511627906976,0.6324495807840471,0.6880733944954129,0.9532710280373832,0.5161290322580645,0.9136546184738956,0.8548387096774194,0.4333333333333333,0.0,0.3333333333333333,0.0629921259842519,0.75,0.1176470588235294,3
13555,0.1666666666666669,0.6124031007751938,0.7249036936324496,0.6529051987767585,0.308411214953271,0.5161290322580645,0.9176706827309238,0.8225806451612904,0.4333333333333333,0.0,0.3333333333333333,0.0629921259842519,0.75,0.1176470588235294,4
13557,0.1666666666666669,0.6201550387596899,0.5189213686834353,0.672782874617737,0.6862483311081442,0.5161290322580645,0.92570281124498,0.8064516129032259,0.4333333333333333,0.0,0.3333333333333333,0.0629921259842519,0.25,0.0588235294117647,4
13558,0.1666666666666669,0.6201550387596899,0.5200543847722637,0.6743119266055047,0.6915887850467288,0.5161290322580645,0.9216867469879516,0.8064516129032259,0.4333333333333333,0.0,0.3333333333333333,0.0629921259842519,0.25,0.0588235294117647,4
13559,0.1666666666666669,0.6201550387596899,0.5180149558123726,0.6330275229357799,0.6595460614152202,0.5161290322580645,0.9216867469879516,0.8064516129032259,0.4333333333333333,0.0,0.3333333333333333,0.0629921259842519,0.25,0.0588235294117647,4
13560,0.1666666666666669,0.627906976744186,0.5248130523453434,0.6926605504587157,0.596795727636849,0.5483870967741935,0.9216867469879516,0.8064516129032259,0.4333333333333333,0.0,0.3333333333333333,0.0590551181102362,0.25,0.0588235294117647,4
13561,0.1666666666666669,0.6356589147286822,0.5325175617493768,0.6926605504587157,0.2042723631508677,0.5483870967741935,0.7319277108433736,0.8064516129032259,0.4333333333333333,0.0,0.3333333333333333,0.0511811023622047,0.25,0.0588235294117647,4
13564,0.1666666666666669,0.6511627906976745,0.540448674371176,0.6697247706422019,0.0787716955941255,0.5483870967741935,0.2208835341365461,0.8225806451612904,0.4333333333333333,0.0,0.3333333333333333,0.0590551181102362,1.0,0.0588235294117647,3
13567,0.1666666666666669,0.6976744186046512,0.5900747790618627,0.7370030581039756,0.1148197596795727,0.5161290322580645,0.3895582329317268,0.8225806451612904,0.4333333333333333,0.0,0.3333333333333333,0.0393700787401574,1.0,0.0588235294117647,3
13568,0.1666666666666669,0.7209302325581395,0.6011783367323816,0.7522935779816514,0.2830440587449933,0.5161290322580645,0.7439759036144578,0.8548387096774194,0.4333333333333333,0.0,0.3333333333333333,0.0275590551181102,0.5,0.0588235294117647,4
13569,0.1666666666666669,0.751937984496124,0.619986403806934,0.7905198776758411,0.2883845126835781,0.4838709677419355,0.8152610441767069,0.8548387096774194,0.4333333333333333,0.0,0.3333333333333333,0.0275590551181102,0.5,0.0588235294117647,4
13570,0.1666666666666669,0.7984496124031008,0.6614547926580557,0.7935779816513762,0.2096128170894526,0.4838709677419355,0.680722891566265,0.8548387096774194,0.4333333333333333,0.0,0.3333333333333333,0.0275590551181102,0.5,0.0588235294117647,4
13571,0.1666666666666669,0.813953488372093,0.678223430772717,0.7721712538226301,0.1201602136181575,0.4516129032258065,0.3544176706827309,0.8548387096774194,0.4333333333333333,0.0,0.3333333333333333,0.0236220472440944,0.5,0.0588235294117647,4
13572,0.1666666666666669,0.8217054263565892,0.6897801948787673,0.7461773700305812,0.109479305740988,0.4516129032258065,0.3192771084337349,0.8709677419354839,0.4333333333333333,0.0,0.3333333333333333,0.0157480314960629,0.5,0.0588235294117647,4
13573,0.1666666666666669,0.8449612403100775,0.7033763879447088,0.7339449541284404,0.0987983978638184,0.4516129032258065,0.2680722891566265,0.8709677419354839,0.4333333333333333,0.0,0.3333333333333333,0.0196850393700787,0.5,0.0588235294117647,4
13574,0.1666666666666669,0.8527131782945736,0.7117607070020394,0.7048929663608563,0.0934579439252336,0.4516129032258065,0.1967871485943775,0.8870967741935484,0.4333333333333333,0.0,0.3333333333333333,0.0157480314960629,1.0,0.0588235294117647,4
13575,0.1666666666666669,0.8682170542635659,0.7244504871969182,0.7003058103975536,0.1041388518024031,0.4516129032258065,0.2560240963855422,0.8870967741935484,0.4333333333333333,0.0,0.3333333333333333,0.0196850393700787,1.0,0.0588235294117647,4
13576,0.1666666666666669,0.8682170542635659,0.7278495354634036,0.6880733944954129,0.1041388518024031,0.4516129032258065,0.2560240963855422,0.8870967741935484,0.4333333333333333,0.0,0.3333333333333333,0.0196850393700787,1.0,0.0588235294117647,4
13577,0.1666666666666669,0.8449612403100775,0.713573532744165,0.6116207951070337,0.1041388518024031,0.4516129032258065,0.2560240963855422,0.8870967741935484,0.4333333333333333,0.0,0.3333333333333333,0.0196850393700787,1.0,0.0,4
13578,0.1666666666666669,0.8062015503875969,0.6854747337412191,0.5336391437308868,0.0987983978638184,0.4516129032258065,0.2479919678714859,0.8870967741935484,0.4333333333333333,0.0,0.3333333333333333,0.0196850393700787,1.0,0.0,4
13579,0.1666666666666669,0.8372093023255813,0.6836619079990937,0.6926605504587157,0.0987983978638184,0.4516129032258065,0.2479919678714859,0.9193548387096774,0.4333333333333333,0.0,0.3333333333333333,0.0236220472440944,1.0,0.0,4
13580,0.1666666666666669,0.8217054263565892,0.6868343530478133,0.6926605504587157,0.0987983978638184,0.4516129032258065,0.2439759036144578,0.9193548387096774,0.4333333333333333,0.0,0.3333333333333333,0.0196850393700787,1.0,0.0,4
13581,0.1666666666666669,0.8372093023255813,0.6920462270564243,0.6926605504587157,0.0987983978638184,0.4193548387096775,0.2439759036144578,0.9193548387096774,0.4333333333333333,0.0,0.3333333333333333,0.0157480314960629,0.5,0.0,4
13582,0.1666666666666669,0.8372093023255813,0.6945388624518468,0.6743119266055047,0.0987983978638184,0.4193548387096775,0.2479919678714859,0.9193548387096774,0.4333333333333333,0.0,0.3333333333333333,0.0157480314960629,0.5,0.0,4
13583,0.1666666666666669,0.8449612403100775,0.6974847042828008,0.6192660550458716,0.0987983978638184,0.4193548387096775,0.2479919678714859,0.9193548387096774,0.4333333333333333,0.0,0.3333333333333333,0.0157480314960629,0.5,0.0,4
13584,0.1666666666666669,0.8527131782945736,0.7020167686381147,0.6192660550458716,0.0934579439252336,0.4193548387096775,0.2048192771084337,0.9193548387096774,0.4333333333333333,0.0,0.3333333333333333,0.0157480314960629,1.0,0.0588235294117647,4
13585,0.1666666666666669,0.8372093023255813,0.699524133242692,0.6192660550458716,0.0987983978638184,0.4193548387096775,0.1967871485943775,0.8870967741935484,0.4333333333333333,0.0,0.3333333333333333,0.0118110236220472,1.0,0.0588235294117647,4
13586,0.1666666666666669,0.8372093023255813,0.7004305461137549,0.6192660550458716,0.1041388518024031,0.4193548387096775,0.2520080321285141,0.8870967741935484,0.4333333333333333,0.0,0.3333333333333333,0.0118110236220472,1.0,0.0588235294117647,4
13587,0.1666666666666669,0.8217054263565892,0.6947654656696125,0.6131498470948012,0.0987983978638184,0.4193548387096775,0.2520080321285141,0.8870967741935484,0.4333333333333333,0.0,0.3333333333333333,0.0157480314960629,1.0,0.0588235294117647,4
13588,0.1666666666666669,0.8217054263565892,0.6879673691366418,0.6314984709480123,0.0987983978638184,0.4193548387096775,0.2479919678714859,0.8870967741935484,0.4333333333333333,0.0,0.3333333333333333,0.0196850393700787,0.5,0.1176470588235294,4
13589,0.1666666666666669,0.813953488372093,0.6791298436437797,0.6314984709480123,0.0987983978638184,0.4193548387096775,0.2479919678714859,0.8709677419354839,0.4333333333333333,0.0,0.3333333333333333,0.0236220472440944,0.5,0.1176470588235294,4
13590,0.1666666666666669,0.8062015503875969,0.6764106050305915,0.6146788990825689,0.0987983978638184,0.4193548387096775,0.2479919678714859,0.8709677419354839,0.4333333333333333,0.0,0.3333333333333333,0.0196850393700787,0.5,0.1176470588235294,4
13591,0.1666666666666669,0.8062015503875969,0.6691593020620893,0.6131498470948012,0.0987983978638184,0.4193548387096775,0.2439759036144578,0.7903225806451614,0.4333333333333333,0.0,0.3333333333333333,0.0196850393700787,0.5,0.1176470588235294,4
13597,0.1666666666666669,0.8062015503875969,0.6709721278042148,0.6529051987767585,0.0987983978638184,0.4193548387096775,0.2439759036144578,0.8225806451612904,0.4333333333333333,0.0,0.3333333333333333,0.0314960629921259,0.5,0.1176470588235294,4
13598,0.1666666666666669,0.8062015503875969,0.6734647631996374,0.672782874617737,0.0987983978638184,0.4193548387096775,0.2439759036144578,0.8225806451612904,0.4333333333333333,0.0,0.3333333333333333,0.0314960629921259,0.5,0.1176470588235294,4
13599,0.1666666666666669,0.8062015503875969,0.6748243825062316,0.6529051987767585,0.0987983978638184,0.4193548387096775,0.2479919678714859,0.8548387096774194,0.4333333333333333,0.0,0.3333333333333333,0.0314960629921259,0.5,0.1176470588235294,4
13600,0.1666666666666669,0.7984496124031008,0.6691593020620893,0.6100917431192661,0.0987983978638184,0.4516129032258065,0.2439759036144578,0.8548387096774194,0.4333333333333333,0.0,0.3333333333333333,0.0393700787401574,0.5,0.1176470588235294,4
13601,0.1666666666666669,0.8062015503875969,0.6639474280534784,0.5519877675840978,0.0987983978638184,0.4193548387096775,0.2439759036144578,0.8548387096774194,0.4333333333333333,0.0,0.3333333333333333,0.0393700787401574,0.5,0.1176470588235294,4
13602,0.1666666666666669,0.8062015503875969,0.6730115567641061,0.5519877675840978,0.0987983978638184,0.4193548387096775,0.2439759036144578,0.8225806451612904,0.4333333333333333,0.0,0.3333333333333333,0.0354330708661417,1.0,0.0,3
13603,0.1666666666666669,0.813953488372093,0.6813958758214367,0.5519877675840978,0.0987983978638184,0.4193548387096775,0.2479919678714859,0.8225806451612904,0.4333333333333333,0.0,0.3333333333333333,0.0393700787401574,1.0,0.0,4
13604,0.1666666666666669,0.8062015503875969,0.6804894629503739,0.5519877675840978,0.0987983978638184,0.4193548387096775,0.2520080321285141,0.8225806451612904,0.4333333333333333,0.0,0.3333333333333333,0.0314960629921259,1.0,0.0,4
13606,0.1666666666666669,0.7674418604651163,0.6435531384545661,0.5336391437308868,0.0934579439252336,0.4193548387096775,0.2439759036144578,0.7903225806451614,0.4333333333333333,0.0,0.3333333333333333,0.0314960629921259,1.0,0.0,3
13607,0.1666666666666669,0.7751937984496124,0.6521640607296624,0.7125382262996942,0.0934579439252336,0.4193548387096775,0.2399598393574297,0.7903225806451614,0.4333333333333333,0.0,0.3333333333333333,0.0314960629921259,1.0,0.0,3
