,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,distance_travelled,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time,risk_level,risk_level_train,risk_propagation_pred,risk_spreading_pred
2064,19,35.0,1808.0,-0.37,84.7,91.0,0.0117000000000047,91.4,66.0,6,12.9,0.0,2.0,90.0,0.0,1,-1,1,1
2065,19,35.0,1825.0,-0.19,85.5,91.0,0.011499999999998,91.4,66.0,6,12.9,0.0,2.0,90.0,0.0,1,-1,1,1
2066,19,34.0,2111.0,-0.71,29.8,90.0,0.0084000000000017,45.5,66.0,6,12.9,0.0,3.0,90.0,0.0,1,-1,1,1
2067,19,32.0,1719.0,-0.21,60.0,90.0,0.008899999999997,87.5,66.0,6,12.9,0.0,3.0,90.0,0.0,1,-1,1,1
2068,19,29.0,1282.0,-1.34,14.5,90.0,0.0067999999999983,32.5,66.0,6,12.9,0.0,3.0,90.0,0.0,1,-1,1,1
2069,19,27.0,2161.0,-1.46,52.9,90.0,0.008500000000005,90.6,66.0,6,12.9,0.0,3.0,90.0,0.0,1,-1,1,1
2070,19,28.0,2332.0,0.47,54.1,90.0,0.0070999999999941,84.7,65.0,6,12.9,0.0,3.0,90.0,0.0,1,1,1,1
2071,19,29.0,2321.0,0.47,17.3,90.0,0.0060000000000002,39.6,65.0,6,12.9,0.0,4.0,90.0,0.0,1,-1,1,1
2072,19,27.0,2166.0,-0.72,20.0,89.0,0.0090000000000003,33.3,65.0,6,12.9,0.0,4.0,90.0,0.0,1,1,1,1
2073,19,25.0,2041.0,-0.49,25.5,89.0,0.007000000000005,68.6,65.0,6,12.9,0.0,4.0,90.0,0.0,1,-1,1,1
2074,19,24.0,2013.0,-0.26,26.3,88.0,0.0039999999999977,74.9,66.0,6,12.9,0.0,4.0,90.0,0.0,1,-1,1,1
2075,19,27.0,2236.0,0.19,84.3,88.0,0.0091999999999998,92.5,66.0,6,12.9,0.0,4.0,90.0,0.0,1,-1,1,1
2076,19,31.0,2489.0,0.71,74.9,88.0,0.0093999999999994,91.4,66.0,6,12.9,0.0,4.0,90.0,0.0,1,-1,1,1
2077,19,34.0,2717.0,0.86,71.4,89.0,0.0090999999999965,90.2,65.0,6,12.9,0.0,4.0,90.0,0.0,1,-1,1,1
2078,19,34.0,2831.0,0.24,31.8,89.0,0.0081000000000059,76.5,65.0,6,12.9,0.0,4.0,90.0,0.0,1,-1,1,1
2079,19,35.0,2841.0,0.0,62.0,89.0,0.0082999999999984,86.3,65.0,6,12.9,0.0,4.0,90.0,0.0,1,-1,1,1
2080,19,36.0,2936.0,0.34,26.7,90.0,0.0050999999999987,71.8,63.0,6,12.9,0.0,4.0,90.0,0.0,1,-1,1,1
2081,19,35.0,2995.0,0.0,26.7,90.0,0.0148999999999972,37.3,63.0,6,12.9,0.0,5.0,90.0,0.0,1,-1,1,1
2082,19,37.0,3035.0,0.0,36.9,90.0,0.0121999999999999,88.2,63.0,6,12.9,0.0,5.0,90.0,0.0,1,-1,2,2
2083,19,37.0,3031.0,0.0,26.3,90.0,0.0088000000000008,43.1,63.0,6,12.9,0.0,5.0,90.0,0.0,1,-1,1,1
2084,19,35.0,2928.0,-0.51,26.3,90.0,0.0075000000000002,66.3,63.0,6,12.9,0.0,5.0,90.0,0.0,1,-1,1,1
2085,19,35.0,2904.0,0.23,25.1,90.0,0.0120000000000004,58.4,63.0,6,12.9,0.0,5.0,90.0,0.0,1,-1,1,1
2086,19,35.0,2903.0,-0.18,27.1,90.0,0.0099000000000017,58.8,63.0,6,12.9,0.0,5.0,90.0,0.0,1,-1,1,1
2087,19,35.0,2905.0,-0.18,32.5,90.0,0.009999999999998,82.7,63.0,6,12.9,0.0,6.0,90.0,0.0,1,-1,1,1
2088,19,36.0,2948.0,0.43,25.9,90.0,0.0084000000000017,67.8,63.0,6,12.9,0.0,8.0,90.0,0.0,1,-1,1,1
2089,19,36.0,3006.0,-0.24,39.6,90.0,0.0112000000000023,85.1,63.0,6,12.9,0.0,9.0,90.0,0.0,1,-1,1,2
2090,19,40.0,3218.0,0.64,73.7,90.0,0.011099999999999,98.4,63.0,6,12.9,0.0,9.0,90.0,0.0,1,-1,1,1
2091,19,40.0,3293.0,-0.14,61.2,90.0,0.0182999999999964,91.8,63.0,6,12.9,0.0,9.0,90.0,0.0,1,-1,1,2
2092,19,40.0,2775.0,-0.14,61.2,90.0,0.0,91.8,63.0,6,12.9,0.0,9.0,90.0,0.0,1,-1,1,1
2093,19,37.0,1945.0,-0.68,67.5,90.0,0.0127000000000023,92.2,64.0,6,12.9,0.0,9.0,90.0,0.0,1,-1,1,1
2094,19,36.0,1883.0,-0.48,23.5,91.0,0.0080000000000026,85.1,64.0,6,12.9,0.0,9.0,90.0,0.0,1,-1,1,1
2095,19,34.0,1782.0,-0.48,69.4,91.0,0.0117999999999938,91.0,64.0,6,12.9,0.0,8.0,90.0,0.0,1,-1,1,1
2096,19,34.0,1790.0,0.0,70.6,91.0,0.0078000000000031,89.8,63.0,6,12.9,0.0,8.0,70.0,0.0,1,-1,1,1
2097,19,34.0,1777.0,0.0,74.5,92.0,0.0084999999999979,89.8,63.0,6,12.9,0.0,8.0,70.0,0.0,1,-1,1,1
2098,19,34.0,1795.0,0.0,56.5,92.0,0.0119000000000042,89.8,63.0,6,12.9,0.0,8.0,70.0,0.0,1,-1,1,1
2099,19,35.0,1806.0,0.0,61.6,93.0,0.0095999999999989,89.8,65.0,6,12.9,0.0,8.0,70.0,0.0,1,-1,1,1
2100,19,35.0,1803.0,0.15,78.0,93.0,0.0054999999999978,90.2,65.0,6,12.9,0.0,8.0,70.0,0.0,1,-1,1,1
2101,19,36.0,1850.0,0.12,68.6,93.0,0.0142000000000024,90.2,65.0,6,12.9,0.0,9.0,70.0,0.0,1,-1,1,1
2102,19,37.0,1879.0,0.16,62.7,93.0,0.0060999999999964,90.6,65.0,6,12.9,0.0,9.0,70.0,0.0,1,-1,1,1
2103,19,37.0,1941.0,0.23,85.5,92.0,0.0130000000000052,92.9,66.0,6,12.9,0.0,9.0,70.0,0.0,1,-1,1,1
2104,19,38.0,1979.0,0.23,84.3,92.0,0.0090999999999965,93.7,66.0,6,12.9,0.0,8.0,70.0,0.0,1,-1,1,1
2105,19,40.0,2070.0,0.23,82.7,92.0,0.0131000000000014,93.3,66.0,6,12.9,0.0,8.0,70.0,0.0,1,-1,1,1
2106,19,41.0,2126.0,0.24,78.0,92.0,0.0099000000000017,92.5,66.0,6,12.9,0.0,7.0,70.0,0.0,1,-1,1,1
2107,19,42.0,2205.0,0.22,76.5,92.0,0.0108999999999994,92.2,65.0,6,12.9,0.0,7.0,70.0,0.0,1,-1,1,1
2108,19,45.0,2331.0,0.54,76.1,92.0,0.014800000000001,91.4,65.0,6,12.9,0.0,7.0,70.0,0.0,1,1,1,1
2109,19,47.0,2403.0,0.46,76.1,92.0,0.0115999999999942,90.6,65.0,6,12.9,0.0,6.0,70.0,0.0,1,-1,1,1
2110,19,49.0,2526.0,0.45,67.5,92.0,0.0152000000000001,89.4,65.0,6,12.9,0.0,6.0,90.0,0.0,1,-1,1,1
2111,19,51.0,2589.0,0.25,69.8,92.0,0.0116000000000013,89.8,62.0,6,12.9,0.0,5.0,90.0,0.0,1,-1,1,1
2112,19,52.0,2703.0,0.23,69.8,92.0,0.0134000000000042,89.8,62.0,6,12.9,0.0,6.0,90.0,0.0,1,-1,1,1
2113,19,54.0,2784.0,0.45,74.5,92.0,0.0169999999999959,91.4,62.0,6,12.9,0.0,7.0,90.0,0.0,1,-1,1,1
2114,19,56.0,2857.0,0.4,72.5,91.0,0.0135000000000005,91.8,62.0,6,12.9,0.0,7.0,90.0,0.0,1,-1,1,1
2115,19,56.0,2893.0,0.45,39.6,91.0,0.0191000000000016,92.2,62.0,6,12.9,0.0,7.0,90.0,0.0,1,-1,1,1
2116,19,57.0,2944.0,0.26,69.0,91.0,0.0123999999999995,93.7,62.0,6,12.9,0.0,7.0,80.0,0.0,1,1,1,1
2117,19,58.0,2979.0,0.0,67.5,91.0,0.0156999999999953,94.9,62.0,6,12.9,0.0,7.0,80.0,0.0,1,-1,1,1
2118,19,57.0,3135.0,0.0,54.5,91.0,0.0187000000000026,81.2,63.0,6,12.9,0.0,7.0,80.0,0.0,1,-1,1,1
2119,19,57.0,2261.0,-0.18,63.5,91.0,0.0142000000000024,89.8,63.0,6,12.9,0.0,7.0,80.0,0.0,1,-1,1,1
2120,19,57.0,2283.0,0.0,67.8,91.0,0.0094999999999956,91.0,63.0,6,12.9,0.0,6.0,80.0,0.0,1,-1,1,1
2121,19,59.0,2304.0,0.12,85.1,91.0,0.0249000000000023,91.8,63.0,6,12.9,0.0,3.0,90.0,0.0,1,-1,1,1
2122,19,59.0,2331.0,0.17,79.6,91.0,0.0159999999999982,89.8,63.0,6,12.9,0.0,3.0,90.0,0.0,1,-1,1,1
2123,19,59.0,2323.0,-0.22,55.7,91.0,0.0149000000000043,88.6,63.0,6,12.9,0.0,3.0,90.0,0.0,1,-1,1,1
2124,19,59.0,2337.0,0.24,62.0,91.0,0.0086999999999974,89.0,63.0,6,12.9,0.0,3.0,90.0,0.0,1,-1,1,1
2125,19,60.0,2360.0,0.18,59.2,91.0,0.0249000000000023,89.0,63.0,6,12.9,0.0,4.0,90.0,0.0,1,-1,1,1
2126,19,61.0,2390.0,0.25,69.8,91.0,0.0143999999999948,89.4,63.0,6,12.9,0.0,4.0,90.0,0.0,1,-1,1,1
2127,19,61.0,2396.0,0.0,72.9,91.0,0.0201000000000064,89.8,63.0,6,12.9,0.0,3.0,90.0,0.0,1,-1,1,1
2128,19,61.0,2418.0,0.23,68.6,91.0,0.0152999999999963,89.0,63.0,6,12.9,0.0,3.0,80.0,0.0,1,-1,1,1
2129,19,62.0,2430.0,0.24,67.1,91.0,0.0140000000000028,89.0,63.0,6,12.9,0.0,4.0,80.0,0.0,1,-1,1,1
2130,19,62.0,2450.0,0.0,65.1,91.0,0.0227000000000003,89.0,63.0,6,12.9,0.0,4.0,80.0,0.0,1,-1,1,1
2131,19,63.0,2482.0,0.17,63.9,90.0,0.0152999999999963,89.0,63.0,6,12.9,0.0,4.0,80.0,0.0,1,-1,1,1
2132,19,64.0,2498.0,0.22,62.7,90.0,0.0182000000000002,89.0,63.0,6,12.9,0.0,6.0,80.0,0.0,1,-1,1,1
2133,19,65.0,2517.0,0.22,61.6,90.0,0.0153999999999996,89.0,63.0,6,12.9,0.0,6.0,80.0,0.0,1,-1,1,1
2134,19,64.0,2527.0,-0.24,61.6,90.0,0.0157000000000024,89.0,63.0,6,12.9,0.0,7.0,80.0,0.0,1,-1,1,1
2135,19,65.0,2540.0,0.21,62.0,90.0,0.0133000000000009,89.4,63.0,6,12.9,0.0,10.0,90.0,0.0,1,-1,1,1
2136,19,65.0,2538.0,-0.18,37.6,90.0,0.0283999999999977,80.0,63.0,6,12.9,0.0,11.0,90.0,0.0,1,-1,1,1
2137,19,63.0,2464.0,-1.1,17.3,90.0,0.016300000000001,22.7,63.0,6,12.9,0.0,11.0,90.0,0.0,1,-1,1,1
2138,19,59.0,2336.0,-1.45,16.9,90.0,0.0138999999999995,23.1,63.0,6,12.9,0.0,30.0,90.0,0.0,1,-1,1,1
2139,19,53.0,2128.0,-2.04,16.5,90.0,0.0112000000000023,23.1,63.0,6,12.9,0.0,32.0,90.0,0.0,1,-1,1,1
2140,19,45.0,980.0,-2.46,14.5,90.0,0.0128999999999948,41.2,62.0,6,12.9,0.0,102.0,90.0,0.0,2,-1,2,2
2141,19,31.0,981.0,-3.0,14.1,90.0,0.007400000000004,26.7,62.0,6,12.9,0.0,102.0,90.0,0.0,2,-1,2,2
2142,19,20.0,1024.0,-2.92,13.7,90.0,0.0062999999999959,25.9,62.0,6,12.9,0.0,103.0,90.0,0.0,2,-1,2,2
2143,19,16.0,1003.0,-2.24,13.7,90.0,0.0046000000000034,23.9,62.0,6,12.9,0.0,105.0,90.0,0.0,2,-1,2,2
2144,19,12.0,1335.0,-0.97,23.9,90.0,0.0030999999999963,71.4,62.0,6,12.9,0.0,105.0,90.0,3.0,2,-1,1,2
2145,19,14.0,1302.0,-0.23,68.6,90.0,0.0033999999999991,90.6,62.0,6,12.9,0.0,105.0,90.0,3.0,2,-1,1,1
2146,19,16.0,1296.0,0.47,85.1,90.0,0.0035000000000025,94.5,62.0,6,12.9,0.0,105.0,90.0,3.0,2,-1,1,1
2147,19,20.0,1759.0,0.88,78.8,91.0,0.0060000000000002,95.3,62.0,6,12.9,0.0,105.0,90.0,3.0,2,-1,2,2
2148,19,24.0,1962.0,0.82,76.1,91.0,0.0075000000000002,92.5,62.0,6,12.9,0.0,105.0,90.0,3.0,2,-1,1,2
2149,19,26.0,2144.0,0.73,68.2,91.0,0.0060999999999964,92.5,62.0,6,12.9,0.0,105.0,90.0,3.0,2,-1,2,2
2150,19,27.0,2200.0,0.24,26.7,90.0,0.0086000000000012,62.4,62.0,6,12.9,0.0,104.0,90.0,3.0,2,-1,2,2
2151,19,27.0,2202.0,0.0,23.5,90.0,0.0067000000000021,71.0,62.0,6,12.9,0.0,104.0,90.0,3.0,2,-1,2,2
2152,19,26.0,2133.0,-0.37,18.8,90.0,0.0082999999999984,35.3,63.0,6,12.9,0.0,104.0,90.0,3.0,2,-1,2,2
2153,19,25.0,2053.0,-0.37,19.2,90.0,0.0061000000000035,36.5,63.0,6,12.9,0.0,104.0,90.0,3.0,2,-1,1,2
2154,19,26.0,2107.0,0.24,20.0,90.0,0.0062999999999959,41.2,63.0,6,12.9,0.0,104.0,90.0,3.0,2,-1,2,2
2155,19,27.0,2182.0,0.0,18.4,90.0,0.0090000000000003,30.6,63.0,6,12.9,0.0,104.0,90.0,3.0,2,-1,2,2
2156,19,29.0,2369.0,0.23,23.1,91.0,0.0069000000000016,54.5,63.0,6,12.9,0.0,104.0,90.0,3.0,2,-1,2,2
2157,19,35.0,2926.0,0.69,35.7,91.0,0.0086999999999974,86.3,65.0,6,12.9,0.0,104.0,90.0,3.0,2,-1,1,2
2158,19,40.0,3181.0,1.27,35.7,91.0,0.0118000000000009,87.8,65.0,6,12.9,0.0,104.0,90.0,3.0,2,-1,1,1
2159,19,44.0,2971.0,0.86,44.3,90.0,0.0129999999999981,89.0,65.0,6,12.9,0.0,104.0,90.0,3.0,2,-1,1,2
2160,19,47.0,2405.0,0.98,70.6,91.0,0.0079000000000064,89.4,65.0,6,12.9,0.0,104.0,90.0,3.0,2,-1,2,2
2161,19,51.0,2629.0,1.01,20.0,91.0,0.0183999999999997,39.6,66.0,6,12.9,0.0,104.0,90.0,3.0,2,-1,2,2
2162,19,53.0,2728.0,0.82,20.0,91.0,0.0135999999999967,36.5,66.0,6,12.9,0.0,105.0,90.0,3.0,2,-1,1,2
2163,19,55.0,2786.0,0.51,19.2,91.0,0.0146999999999977,30.6,66.0,6,12.9,0.0,103.0,90.0,3.0,2,-1,1,2
2164,19,56.0,2870.0,0.51,18.0,91.0,0.0149000000000043,24.7,66.0,6,12.9,0.0,102.0,90.0,3.0,2,-1,2,2
2165,19,56.0,2947.0,0.0,18.4,91.0,0.0137999999999962,25.1,66.0,6,12.9,0.0,93.0,90.0,3.0,2,-1,1,2
2166,19,57.0,2949.0,0.0,17.6,90.0,0.0180000000000006,20.4,65.0,6,12.9,0.0,23.0,90.0,0.0,1,-1,1,1
2167,19,57.0,2937.0,-0.47,18.4,90.0,0.0153000000000034,25.5,65.0,6,12.9,0.0,11.0,90.0,0.0,1,-1,1,1
2168,19,56.0,2867.0,-0.47,18.4,90.0,0.0137999999999962,25.1,65.0,6,12.9,0.0,10.0,90.0,0.0,1,-1,1,1
2169,19,54.0,2777.0,-0.52,18.4,90.0,0.0142999999999986,24.7,64.0,6,12.9,0.0,9.0,90.0,0.0,1,-1,1,1
2170,19,53.0,2702.0,-0.44,18.0,90.0,0.0188000000000059,24.7,63.0,6,12.9,0.0,8.0,90.0,0.0,1,-1,1,1
2171,19,53.0,2089.0,0.95,20.8,90.0,0.0124999999999957,24.7,63.0,6,12.9,0.0,4.0,90.0,0.0,1,-1,1,1
2172,19,57.0,2196.0,0.95,51.0,90.0,0.0176000000000016,86.3,63.0,6,12.9,0.0,3.0,90.0,0.0,1,-1,1,1
2173,19,59.0,2300.0,0.71,22.4,89.0,0.0146000000000015,55.7,63.0,6,12.9,0.0,2.0,90.0,0.0,1,-1,1,1
2174,19,60.0,2360.0,0.52,16.5,89.0,0.015900000000002,37.3,63.0,6,12.9,0.0,2.0,90.0,0.0,1,1,1,1
2175,19,61.0,2416.0,0.24,16.5,89.0,0.0194999999999936,20.0,63.0,6,12.9,0.0,1.0,90.0,0.0,1,-1,1,1
2176,19,63.0,2459.0,0.23,20.0,89.0,0.0158000000000058,38.0,64.0,6,12.9,0.0,1.0,90.0,0.0,1,-1,1,1
2177,19,63.0,2487.0,0.0,16.9,89.0,0.0194999999999936,22.4,64.0,6,12.9,0.0,1.0,90.0,0.0,1,-1,1,1
2178,19,64.0,2497.0,0.0,17.3,89.0,0.0166000000000039,23.9,64.0,6,12.9,0.0,1.0,90.0,0.0,1,-1,1,1
2179,19,64.0,2501.0,0.15,17.6,89.0,0.015900000000002,23.9,64.0,6,12.9,0.0,1.0,90.0,0.0,1,-1,1,1
2180,19,64.0,2502.0,0.13,17.6,88.0,0.0096999999999951,23.9,65.0,6,12.9,0.0,1.0,90.0,0.0,1,-1,1,1
2181,19,64.0,2497.0,-0.1,17.6,88.0,0.0224000000000046,23.9,65.0,6,12.9,0.0,1.0,90.0,0.0,1,-1,1,1
2182,19,63.0,2476.0,-0.18,17.3,88.0,0.0227999999999966,23.9,65.0,6,12.9,0.0,1.0,90.0,0.0,1,-1,1,1
2183,19,64.0,2566.0,0.0,26.3,88.0,0.0167000000000001,61.2,65.0,6,12.9,0.0,1.0,90.0,0.0,1,-1,1,1
2184,19,65.0,2551.0,0.43,16.9,88.0,0.0157999999999987,36.9,65.0,6,12.9,0.0,1.0,90.0,0.0,1,1,1,1
2185,19,66.0,2560.0,0.22,17.6,87.0,0.0115000000000051,23.5,64.0,6,12.9,0.0,1.0,90.0,0.0,1,-1,1,1
2186,19,66.0,2586.0,0.17,17.6,87.0,0.0248999999999952,23.5,64.0,6,12.9,0.0,1.0,90.0,0.0,1,-1,1,1
2187,19,67.0,2612.0,0.0,17.6,87.0,0.0172000000000025,23.5,64.0,6,12.9,0.0,0.0,90.0,0.0,1,-1,1,1
2188,19,67.0,2638.0,0.25,17.6,87.0,0.0204000000000021,23.5,64.0,6,12.9,0.0,0.0,90.0,0.0,1,-1,1,1
2189,19,68.0,2675.0,0.23,18.0,87.0,0.0186999999999954,23.9,64.0,6,12.9,0.0,1.0,90.0,0.0,1,-1,1,1
2190,19,69.0,2696.0,0.44,18.0,87.0,0.0215000000000031,24.7,64.0,6,12.9,0.0,1.0,90.0,0.0,1,-1,1,1
2191,19,69.0,2694.0,-0.24,18.0,87.0,0.0191999999999978,24.3,62.0,6,12.9,0.0,1.0,90.0,0.0,1,1,1,1
2192,19,69.0,2694.0,-0.24,18.0,87.0,0.0159999999999982,24.3,62.0,6,12.9,0.0,1.0,90.0,0.0,1,-1,1,1
2193,19,69.0,2723.0,-0.24,18.0,87.0,0.0220000000000055,24.3,62.0,6,12.9,0.0,1.0,90.0,0.0,1,1,1,1
2194,19,67.0,2659.0,-0.49,18.0,87.0,0.0198999999999998,23.9,62.0,6,12.9,0.0,1.0,80.0,0.0,1,-1,1,1
2195,19,67.0,2656.0,0.0,17.6,87.0,0.0127999999999985,23.9,62.0,6,12.9,0.0,1.0,80.0,0.0,1,-1,1,1
2196,19,68.0,2674.0,0.0,18.0,87.0,0.0172999999999987,23.5,62.0,6,12.9,0.0,1.0,80.0,0.0,1,-1,1,1
2197,19,69.0,2673.0,0.0,18.0,87.0,0.0240999999999971,23.9,62.0,6,12.9,0.0,1.0,80.0,0.0,1,-1,1,1
2198,19,69.0,2718.0,0.22,18.0,87.0,0.0176000000000016,23.9,62.0,6,12.9,0.0,1.0,80.0,0.0,1,-1,1,1
2199,19,70.0,2741.0,0.33,18.0,87.0,0.0213999999999998,23.9,61.0,6,12.9,0.0,1.0,80.0,0.0,1,-1,1,1
2200,19,70.0,2756.0,0.33,18.0,87.0,0.011099999999999,23.9,61.0,6,12.9,0.0,1.0,80.0,0.0,1,-1,1,1
2201,19,70.0,2753.0,0.12,18.0,87.0,0.0251000000000019,23.9,62.0,6,12.9,0.0,1.0,80.0,0.0,1,-1,1,1
2202,19,70.0,2739.0,0.0,18.0,87.0,0.021099999999997,23.9,62.0,6,12.9,0.0,1.0,90.0,0.0,1,-1,1,1
2203,19,68.0,2673.0,-0.3,18.0,87.0,0.0182000000000002,23.9,62.0,6,12.9,0.0,1.0,90.0,0.0,1,-1,1,1
2204,19,68.0,2675.0,0.0,18.0,87.0,0.0206000000000017,23.9,61.0,6,12.9,0.0,2.0,90.0,0.0,1,-1,1,1
2205,19,69.0,2713.0,0.21,18.0,87.0,0.0187000000000026,23.5,61.0,6,12.9,0.0,2.0,90.0,0.0,1,1,1,1
2206,19,70.0,2776.0,0.21,18.4,87.0,0.0185999999999992,23.5,65.0,6,12.9,0.0,2.0,90.0,0.0,1,-1,1,1
2207,19,73.0,2849.0,0.45,49.4,87.0,0.0165000000000006,88.6,65.0,6,12.9,0.0,4.0,90.0,0.0,1,-1,1,1
2208,19,77.0,3024.0,0.97,29.4,87.0,0.0242000000000004,85.5,67.0,6,12.9,0.0,4.0,90.0,0.0,1,-1,2,2
2209,19,80.0,3120.0,0.72,30.2,87.0,0.0253999999999976,80.0,67.0,6,12.9,0.0,4.0,80.0,0.0,1,-1,2,2
2210,19,83.0,3238.0,0.88,31.0,87.0,0.0219999999999984,69.4,69.0,6,12.9,0.0,3.0,80.0,0.0,1,-1,1,1
2211,19,86.0,3334.0,0.9,59.6,88.0,0.019600000000004,98.8,69.0,6,12.9,0.0,3.0,80.0,0.0,1,-1,2,2
2212,19,89.0,3478.0,0.92,76.5,88.0,0.021499999999996,99.6,69.0,6,12.9,0.0,5.0,80.0,0.0,1,-1,2,2
2213,19,90.0,3635.0,0.36,77.3,89.0,0.0317000000000007,83.5,69.0,6,12.9,0.0,6.0,80.0,0.0,1,-1,2,2
2214,19,92.0,2871.0,0.36,67.8,90.0,0.0230999999999994,91.8,69.0,6,12.9,0.0,16.0,80.0,1.0,2,-1,1,1
2215,19,93.0,2877.0,0.45,17.6,90.0,0.0236000000000018,47.8,69.0,6,12.9,0.0,17.0,80.0,1.0,2,-1,1,2
2216,19,93.0,2890.0,-0.24,62.0,90.0,0.0279000000000024,88.2,69.0,6,12.9,0.0,18.0,80.0,1.0,2,-1,1,1
2217,19,94.0,2933.0,0.26,69.0,90.0,0.0212000000000003,94.1,69.0,6,12.9,0.0,20.0,80.0,1.0,2,-1,1,1
2218,19,97.0,2989.0,0.55,69.0,90.0,0.0338999999999956,89.0,69.0,6,12.9,0.0,20.0,80.0,1.0,2,-1,1,1
2219,19,97.0,2998.0,0.47,26.7,90.0,0.0260000000000033,68.6,69.0,6,12.9,0.0,20.0,80.0,1.0,2,-1,1,1
2220,19,95.0,2971.0,-0.15,17.6,89.0,0.0159999999999982,24.7,69.0,6,12.9,0.0,19.0,80.0,1.0,2,-1,1,1
2221,19,94.0,2935.0,-0.68,18.4,88.0,0.0371000000000023,24.3,69.0,6,12.9,0.0,21.0,80.0,1.0,2,-1,1,1
2222,19,90.0,2831.0,-1.33,18.0,87.0,0.0238999999999975,23.9,69.0,6,12.9,0.0,21.0,80.0,1.0,1,-1,1,1
2223,19,84.0,2650.0,-1.53,17.6,87.0,0.0138000000000033,23.9,69.0,6,12.9,0.0,20.0,80.0,1.0,1,-1,1,1
2224,19,82.0,2640.0,-0.86,32.2,87.0,0.0287999999999968,85.5,68.0,6,12.9,0.0,20.0,80.0,1.0,1,-1,1,1
2225,19,83.0,2585.0,-0.36,80.4,86.0,0.0260999999999995,92.2,68.0,6,12.9,0.0,21.0,80.0,2.0,1,-1,1,1
2226,19,84.0,2606.0,0.46,75.3,86.0,0.0191999999999978,91.4,66.0,6,12.9,0.0,24.0,80.0,2.0,1,-1,1,1
2227,19,85.0,2633.0,0.46,85.1,87.0,0.0286000000000044,92.9,66.0,6,12.9,0.0,23.0,80.0,2.0,1,-1,2,2
2228,19,85.0,2653.0,0.23,85.5,87.0,0.0208999999999974,92.9,66.0,6,12.9,0.0,23.0,80.0,2.0,1,-1,1,1
2229,19,86.0,2685.0,0.0,82.4,87.0,0.0249000000000023,92.9,66.0,6,12.9,0.0,12.0,90.0,1.0,1,-1,1,1
2230,19,88.0,2706.0,0.15,82.4,88.0,0.0259,92.9,66.0,6,12.9,0.0,19.0,90.0,1.0,1,-1,1,1
2231,19,87.0,2721.0,0.19,82.0,88.0,0.0174999999999982,91.8,66.0,6,12.9,0.0,18.0,90.0,1.0,1,-1,1,1
2232,19,88.0,2735.0,0.19,71.4,90.0,0.0275999999999996,90.2,67.0,6,12.9,0.0,16.0,90.0,1.0,1,-1,1,1
2233,19,89.0,2755.0,0.19,67.8,90.0,0.0251999999999981,90.2,67.0,6,12.9,0.0,16.0,90.0,1.0,1,-1,1,1
2234,19,89.0,2777.0,0.0,83.1,91.0,0.0232000000000027,94.1,67.0,6,12.9,0.0,17.0,80.0,1.0,1,1,1,1
2235,19,91.0,2804.0,0.34,85.5,91.0,0.0249999999999985,94.1,68.0,6,12.9,0.0,19.0,80.0,1.0,2,-1,1,1
2236,19,91.0,2829.0,0.24,79.6,91.0,0.0298000000000016,91.8,68.0,6,12.9,0.0,18.0,80.0,1.0,2,-1,1,1
2237,19,91.0,2835.0,-0.23,67.5,91.0,0.0223000000000013,91.0,68.0,6,12.9,0.0,17.0,90.0,1.0,1,-1,1,1
2238,19,89.0,2777.0,-0.7,18.0,91.0,0.0212000000000003,24.3,68.0,6,12.9,0.0,17.0,90.0,1.0,1,1,1,1
2239,19,87.0,2725.0,-0.73,57.3,90.0,0.0276999999999958,85.1,68.0,6,12.9,0.0,16.0,90.0,1.0,1,-1,1,1
2240,19,87.0,2715.0,0.18,71.0,88.0,0.0243000000000037,89.8,68.0,6,12.9,0.0,16.0,90.0,1.0,1,-1,1,1
2241,19,88.0,2741.0,0.17,68.6,87.0,0.0208999999999974,90.2,68.0,6,12.9,0.0,16.0,80.0,0.0,1,-1,1,1
2242,19,89.0,2752.0,0.0,85.1,87.0,0.0285999999999972,93.7,68.0,6,12.9,0.0,14.0,80.0,0.0,1,-1,1,1
2243,19,89.0,2757.0,0.0,82.0,87.0,0.0213999999999998,93.3,66.0,6,12.9,0.0,15.0,80.0,0.0,1,-1,1,1
2244,19,89.0,2763.0,0.0,84.3,87.0,0.0274,93.7,66.0,6,12.9,0.0,16.0,80.0,0.0,1,-1,1,1
2245,19,89.0,2763.0,0.0,85.1,87.0,0.0157000000000024,93.7,66.0,6,12.9,0.0,16.0,80.0,0.0,1,-1,1,1
2246,19,89.0,2753.0,-0.17,70.6,88.0,0.0319000000000002,90.2,65.0,6,12.9,0.0,8.0,80.0,0.0,1,-1,1,1
2247,19,88.0,2756.0,-0.24,84.7,89.0,0.0225000000000008,93.3,65.0,6,12.9,0.0,8.0,80.0,0.0,1,-1,1,1
2248,19,87.0,2729.0,-0.24,85.5,90.0,0.0274,92.9,65.0,6,12.9,0.0,9.0,80.0,0.0,1,-1,1,1
2249,19,87.0,2712.0,-0.23,78.0,90.0,0.0208999999999974,91.0,65.0,6,12.9,0.0,10.0,80.0,0.0,1,-1,1,1
2250,19,86.0,2680.0,-0.24,77.6,90.0,0.0277999999999991,91.0,65.0,6,12.9,0.0,8.0,90.0,0.0,1,-1,1,1
